11    5    0.35    0.15    1
12    5    0.383333    0.15    1
13    5    0.416667    0.15    1
14    5    0.45    0.15    1
15    5    0.483333    0.15    1
16    5    0.516667    0.15    1
17    5    0.55    0.15    1
18    5    0.583333    0.15    1
19    5    0.616667    0.15    1
20    5    0.65    0.15    1
21    5    0.683333    0.15    1
22    5    0.716667    0.15    1
23    5    0.75    0.15    1
24    5    0.783333    0.15    1
25    5    0.816667    0.15    1
26    5    0.85    0.15    1
27    5    0.883333    0.15    1
28    5    0.916667    0.15    1
29    5    0.95    0.15    1
30    5    0.983333    0.15    1
31    5    1.01667    0.15    0
0    6    -0.0166667    0.183333    0
1    6    0.0166667    0.183333    1
2    6    0.05    0.183333    1
3    6    0.0833333    0.183333    1
4    6    0.116667    0.183333    1
5    6    0.15    0.183333    1
6    6    0.183333    0.183333    1
7    6    0.216667    0.183333    1
8    6    0.25    0.183333    1
9    6    0.283333    0.183333    1
10    6    0.316667    0.183333    1
11    6    0.35    0.183333    1
12    6    0.383333    0.183333    1
13    6    0.416667    0.183333    1
14    6    0.45    0.183333    1
15    6    0.483333    0.183333    1
16    6    0.516667    0.183333    1
17    6    0.55    0.183333    1
18    6    0.583333    0.183333    1
19    6    0.616667    0.183333    1
20    6    0.65    0.183333    1
21    6    0.683333    0.183333    1
22    6    0.716667    0.183333    1
23    6    0.75    0.183333    1
24    6    0.783333    0.183333    1
25    6    0.816667    0.183333    1
26    6    0.85    0.183333    1
27    6    0.883333    0.183333    1
28    6    0.916667    0.183333    1
29    6    0.95    0.183333    1
30    6    0.983333    0.183333    1
31    6    1.01667    0.183333    0
0    7    -0.0166667    0.216667    0
1    7    0.0166667    0.216667    1
2    7    0.05    0.216667    1
3    7    0.0833333    0.216667    1
4    7    0.116667    0.216667    1
5    7    0.15    0.216667    1
6    7    0.183333    0.216667    1
7    7    0.216667    0.216667    1
8    7    0.25    0.216667    1
9    7    0.283333    0.216667    1
10    7    0.316667    0.216667    1
11    7    0.35    0.216667    1
12    7    0.383333    0.216667    1
13    7    0.416667    0.216667    1
14    7    0.45    0.216667    1
15    7    0.483333    0.216667    1
16    7    0.516667    0.216667    1
17    7    0.55    0.216667    1
18    7    0.583333    0.216667    1
19    7    0.616667    0.216667    1
20    7    0.65    0.216667    1
21    7    0.683333    0.216667    1
22    7    0.716667    0.216667    1
23    7    0.75    0.216667    1
24    7    0.783333    0.216667    1
25    7    0.816667    0.216667    1
26    7    0.85    0.216667    1
27    7    0.883333    0.216667    1
28    7    0.916667    0.216667    1
29    7    0.95    0.216667    1
30    7    0.983333    0.216667    1
31    7    1.01667    0.216667    0
0    8    -0.0166667    0.25    0
1    8    0.0166667    0.25    1
2    8    0.05    0.25    1
3    8    0.0833333    0.25    1
4    8    0.116667    0.25    1
5    8    0.15    0.25    1
6    8    0.183333    0.25    1
7    8    0.216667    0.25    1
8    8    0.25    0.25    1
9    8    0.283333    0.25    1
10    8    0.316667    0.25    1
11    8    0.35    0.25    1
12    8    0.383333    0.25    1
13    8    0.416667    0.25    1
14    8    0.45    0.25    1
15    8    0.483333    0.25    1
16    8    0.516667    0.25    1
17    8    0.55    0.25    1
18    8    0.583333    0.25    1
19    8    0.616667    0.25    1
20    8    0.65    0.25    1
21    8    0.683333    0.25    1
22    8    0.716667    0.25    1
23    8    0.75    0.25    1
24    8    0.783333    0.25    1
25    8    0.816667    0.25    1
26    8    0.85    0.25    1
27    8    0.883333    0.25    1
28    8    0.916667    0.25    1
29    8    0.95    0.25    1
30    8    0.983333    0.25    1
31    8    1.01667    0.25    0
0    9    -0.0166667    0.283333    0
1    9    0.0166667    0.283333    1
2    9    0.05    0.283333    1
3    9    0.0833333    0.283333    1
4    9    0.116667    0.283333    1
5    9    0.15    0.283333    1
6    9    0.183333    0.283333    1
7    9    0.216667    0.283333    1
8    9    0.25    0.283333    1
9    9    0.283333    0.283333    1
10    9    0.316667    0.283333    1
11    9    0.35    0.283333    1
12    9    0.383333    0.283333    1
13    9    0.416667    0.283333    1
14    9    0.45    0.283333    1
15    9    0.483333    0.283333    1
16    9    0.516667    0.283333    1
17    9    0.55    0.283333    1
18    9    0.583333    0.283333    1
19    9    0.616667    0.283333    1
20    9    0.65    0.283333    1
21    9    0.683333    0.283333    1
22    9    0.716667    0.283333    1
23    9    0.75    0.283333    1
24    9    0.783333    0.283333    1
25    9    0.816667    0.283333    1
26    9    0.85    0.283333    1
27    9    0.883333    0.283333    1
28    9    0.916667    0.283333    1
29    9    0.95    0.283333    1
30    9    0.983333    0.283333    1
31    9    1.01667    0.283333    0
0    10    -0.0166667    0.316667    0
1    10    0.0166667    0.316667    1
2    10    0.05    0.316667    1
3    10    0.0833333    0.316667    1
4    10    0.116667    0.316667    1
5    10    0.15    0.316667    1
6    10    0.183333    0.316667    1
7    10    0.216667    0.316667    1
8    10    0.25    0.316667    1
9    10    0.283333    0.316667    1
10    10    0.316667    0.316667    1
11    10    0.35    0.316667    1
12    10    0.383333    0.316667    1
13    10    0.416667    0.316667    1
14    10    0.45    0.316667    1
15    10    0.483333    0.316667    1
16    10    0.516667    0.316667    1
17    10    0.55    0.316667    1
18    10    0.583333    0.316667    1
19    10    0.616667    0.316667    1
20    10    0.65    0.316667    1
21    10    0.683333    0.316667    1
22    10    0.716667    0.316667    1
23    10    0.75    0.316667    1
24    10    0.783333    0.316667    1
25    10    0.816667    0.316667    1
26    10    0.85    0.316667    1
27    10    0.883333    0.316667    1
28    10    0.916667    0.316667    1
29    10    0.95    0.316667    1
30    10    0.983333    0.316667    1
31    10    1.01667    0.316667    0
0    11    -0.0166667    0.35    0
1    11    0.0166667    0.35    1
2    11    0.05    0.35    1
3    11    0.0833333    0.35    1
4    11    0.116667    0.35    1
5    11    0.15    0.35    1
6    11    0.183333    0.35    1
7    11    0.216667    0.35    1
8    11    0.25    0.35    1
9    11    0.283333    0.35    1
10    11    0.316667    0.35    1
11    11    0.35    0.35    1
12    11    0.383333    0.35    1
13    11    0.416667    0.35    1
14    11    0.45    0.35    1
15    11    0.483333    0.35    1
16    11    0.516667    0.35    1
17    11    0.55    0.35    1
18    11    0.583333    0.35    1
19    11    0.616667    0.35    1
20    11    0.65    0.35    1
21    11    0.683333    0.35    1
22    11    0.716667    0.35    1
23    11    0.75    0.35    1
24    11    0.783333    0.35    1
25    11    0.816667    0.35    1
26    11    0.85    0.35    1
27    11    0.883333    0.35    1
28    11    0.916667    0.35    1
29    11    0.95    0.35    1
30    11    0.983333    0.35    1
31    11    1.01667    0.35    0
0    12    -0.0166667    0.383333    0
1    12    0.0166667    0.383333    1
2    12    0.05    0.383333    1
3    12    0.0833333    0.383333    1
4    12    0.116667    0.383333    1
5    12    0.15    0.383333    1
6    12    0.183333    0.383333    1
7    12    0.216667    0.383333    1
8    12    0.25    0.383333    1
9    12    0.283333    0.383333    1
10    12    0.316667    0.383333    1
11    12    0.35    0.383333    1
12    12    0.383333    0.383333    1
13    12    0.416667    0.383333    1
14    12    0.45    0.383333    1
15    12    0.483333    0.383333    1
16    12    0.516667    0.383333    1
17    12    0.55    0.383333    1
18    12    0.583333    0.383333    1
19    12    0.616667    0.383333    1
20    12    0.65    0.383333    1
21    12    0.683333    0.383333    1
22    12    0.716667    0.383333    1
23    12    0.75    0.383333    1
24    12    0.783333    0.383333    1
25    12    0.816667    0.383333    1
26    12    0.85    0.383333    1
27    12    0.883333    0.383333    1
28    12    0.916667    0.383333    1
29    12    0.95    0.383333    1
30    12    0.983333    0.383333    1
31    12    1.01667    0.383333    0
0    13    -0.0166667    0.416667    0
1    13    0.0166667    0.416667    1
2    13    0.05    0.416667    1
3    13    0.0833333    0.416667    1
4    13    0.116667    0.416667    1
5    13    0.15    0.416667    1
6    13    0.183333    0.416667    1
7    13    0.216667    0.416667    1
8    13    0.25    0.416667    1
9    13    0.283333    0.416667    1
10    13    0.316667    0.416667    1
11    13    0.35    0.416667    1
12    13    0.383333    0.416667    1
13    13    0.416667    0.416667    1
14    13    0.45    0.416667    1
15    13    0.483333    0.416667    1
16    13    0.516667    0.416667    1
17    13    0.55    0.416667    1
18    13    0.583333    0.416667    1
19    13    0.616667    0.416667    1
20    13    0.65    0.416667    1
21    13    0.683333    0.416667    1
22    13    0.716667    0.416667    1
23    13    0.75    0.416667    1
24    13    0.783333    0.416667    1
25    13    0.816667    0.416667    1
26    13    0.85    0.416667    1
27    13    0.883333    0.416667    1
28    13    0.916667    0.416667    1
29    13    0.95    0.416667    1
30    13    0.983333    0.416667    1
31    13    1.01667    0.416667    0
0    14    -0.0166667    0.45    0
1    14    0.0166667    0.45    1
2    14    0.05    0.45    1
3    14    0.0833333    0.45    1
4    14    0.116667    0.45    1
5    14    0.15    0.45    1
6    14    0.183333    0.45    1
7    14    0.216667    0.45    1
8    14    0.25    0.45    1
9    14    0.283333    0.45    1
10    14    0.316667    0.45    1
11    14    0.35    0.45    1
