32	4	4	8	1	3.950000	0.550000	0.500000	4
32	4	4	10	1	3.950000	0.450000	0.500000	4
31	4	4	8	1	3.825000	0.550000	0.500000	4
31	4	4	10	1	3.825000	0.450000	0.500000	4
31	4	5	8	1	3.825000	0.550000	0.625000	4
31	4	5	10	1	3.825000	0.450000	0.625000	4
31	4	3	8	1	3.825000	0.550000	0.375000	4
31	4	3	10	1	3.825000	0.450000	0.375000	4
30	4	4	8	1	3.700000	0.550000	0.500000	4
30	4	4	10	1	3.700000	0.450000	0.500000	4
30	4	5	8	1	3.700000	0.550000	0.625000	4
30	4	5	10	1	3.700000	0.450000	0.625000	4
30	4	3	8	1	3.700000	0.550000	0.375000	4
30	4	3	10	1	3.700000	0.450000	0.375000	4
30	4	6	8	1	3.700000	0.550000	0.750000	4
30	4	6	10	1	3.700000	0.450000	0.750000	4
30	4	2	8	1	3.700000	0.550000	0.250000	4
30	4	2	10	1	3.700000	0.450000	0.250000	4
29	4	4	8	1	3.575000	0.550000	0.500000	4
29	4	4	10	1	3.575000	0.450000	0.500000	4
29	4	5	8	1	3.575000	0.550000	0.625000	4
29	4	5	10	1	3.575000	0.450000	0.625000	4
29	4	3	8	1	3.575000	0.550000	0.375000	4
29	4	3	10	1	3.575000	0.450000	0.375000	4
29	4	6	8	1	3.575000	0.550000	0.750000	4
29	4	6	10	1	3.575000	0.450000	0.750000	4
29	4	2	8	1	3.575000	0.550000	0.250000	4
29	4	2	10	1	3.575000	0.450000	0.250000	4
32	7	4	3	1	4.000000	1.000000	0.500000	5
32	7	4	15	1	4.000000	1.000000	0.625000	5
32	7	4	17	1	4.000000	1.000000	0.375000	5
33	7	4	15	1	4.125000	1.000000	0.625000	5
33	7	4	17	1	4.125000	1.000000	0.375000	5
31	7	4	15	1	3.875000	1.000000	0.625000	5
31	7	4	17	1	3.875000	1.000000	0.375000	5
32	7	5	3	1	4.000000	1.000000	0.625000	5
32	7	5	15	1	4.000000	1.000000	0.750000	5
32	7	3	3	1	4.000000	1.000000	0.375000	5
32	7	3	17	1	4.000000	1.000000	0.250000	5
34	7	4	15	1	4.250000	1.000000	0.625000	5
34	7	4	17	1	4.250000	1.000000	0.375000	5
33	7	5	15	1	4.125000	1.000000	0.750000	5
33	7	3	17	1	4.125000	1.000000	0.250000	5
30	7	4	15	1	3.750000	1.000000	0.625000	5
30	7	4	17	1	3.750000	1.000000	0.375000	5
31	7	5	15	1	3.875000	1.000000	0.750000	5
31	7	3	17	1	3.875000	1.000000	0.250000	5
32	7	6	3	1	4.000000	1.000000	0.750000	5
32	7	6	15	1	4.000000	1.000000	0.875000	5
32	7	2	3	1	4.000000	1.000000	0.250000	5
32	7	2	17	1	4.000000	1.000000	0.125000	5
35	7	4	15	1	4.375000	1.000000	0.625000	5
35	7	4	17	1	4.375000	1.000000	0.375000	5
34	7	5	15	1	4.250000	1.000000	0.750000	5
34	7	3	17	1	4.250000	1.000000	0.250000	5
33	7	6	15	1	4.125000	1.000000	0.875000	5
33	7	2	17	1	4.125000	1.000000	0.125000	5
29	4	7	8	1	3.575000	0.550000	0.875000	4
29	4	7	10	1	3.575000	0.450000	0.875000	4
29	4	1	8	1	3.575000	0.550000	0.125000	4
29	4	1	10	1	3.575000	0.450000	0.125000	4
30	7	5	15	1	3.750000	1.000000	0.750000	5
31	7	6	15	1	3.875000	1.000000	0.875000	5
32	7	7	3	1	4.000000	1.000000	0.875000	5
32	7	7	15	1	4.000000	1.000000	1.000000	5
30	7	3	17	1	3.750000	1.000000	0.250000	5
31	7	2	17	1	3.875000	1.000000	0.125000	5
32	7	1	3	1	4.000000	1.000000	0.125000	5
32	7	1	17	1	4.000000	1.000000	0.000000	5
36	7	4	15	1	4.500000	1.000000	0.625000	5
36	7	4	17	1	4.500000	1.000000	0.375000	5
35	7	5	15	1	4.375000	1.000000	0.750000	5
35	7	3	17	1	4.375000	1.000000	0.250000	5
34	7	6	15	1	4.250000	1.000000	0.875000	5
34	7	2	17	1	4.250000	1.000000	0.125000	5
33	7	7	15	1	4.125000	1.000000	1.000000	5
33	7	1	17	1	4.125000	1.000000	0.000000	5
28	4	4	8	1	3.450000	0.550000	0.500000	4
28	4	4	10	1	3.450000	0.450000	0.500000	4
28	4	5	8	1	3.450000	0.550000	0.625000	4
28	4	5	10	1	3.450000	0.450000	0.625000	4
28	4	3	8	1	3.450000	0.550000	0.375000	4
28	4	3	10	1	3.450000	0.450000	0.375000	4
28	4	6	8	1	3.450000	0.550000	0.750000	4
28	4	6	10	1	3.450000	0.450000	0.750000	4
28	4	2	8	1	3.450000	0.550000	0.250000	4
28	4	2	10	1	3.450000	0.450000	0.250000	4
28	4	7	8	1	3.450000	0.550000	0.875000	4
28	4	7	10	1	3.450000	0.450000	0.875000	4
28	4	1	8	1	3.450000	0.550000	0.125000	4
28	4	1	10	1	3.450000	0.450000	0.125000	4
29	7	5	15	1	3.625000	1.000000	0.750000	5
30	7	6	15	1	3.750000	1.000000	0.875000	5
31	7	7	15	1	3.875000	1.000000	1.000000	5
29	7	3	17	1	3.625000	1.000000	0.250000	5
30	7	2	17	1	3.750000	1.000000	0.125000	5
31	7	1	17	1	3.875000	1.000000	0.000000	5
32	0	4	4	1	4.000000	0.000000	0.500000	1
32	0	4	9	1	4.000000	0.000000	0.500000	1
32	0	4	10	1	4.000000	0.000000	0.500000	1
32	0	4	16	1	4.000000	0.000000	0.500000	1
32	0	4	18	1	4.000000	0.000000	0.500000	1
33	0	4	4	1	4.125000	0.000000	0.500000	1
33	0	4	9	1	4.125000	0.000000	0.500000	1
33	0	4	10	1	4.125000	0.000000	0.500000	1
33	0	4	16	1	4.125000	0.000000	0.500000	1
33	0	4	18	1	4.125000	0.000000	0.500000	1
31	0	4	4	1	3.875000	0.000000	0.500000	1
31	0	4	9	1	3.875000	0.000000	0.500000	1
31	0	4	10	1	3.875000	0.000000	0.500000	1
31	0	4	16	1	3.875000	0.000000	0.500000	1
31	0	4	18	1	3.875000	0.000000	0.500000	1
32	0	5	4	1	4.000000	0.000000	0.625000	1
32	0	5	9	1	4.000000	0.000000	0.625000	1
32	0	5	10	1	4.000000	0.000000	0.625000	1
32	0	5	16	1	4.000000	0.000000	0.625000	1
32	0	5	18	1	4.000000	0.000000	0.625000	1
32	0	3	4	1	4.000000	0.000000	0.375000	1
32	0	3	9	1	4.000000	0.000000	0.375000	1
32	0	3	10	1	4.000000	0.000000	0.375000	1
32	0	3	16	1	4.000000	0.000000	0.375000	1
32	0	3	18	1	4.000000	0.000000	0.375000	1
34	0	4	4	1	4.250000	0.000000	0.500000	1
34	0	4	9	1	4.250000	0.000000	0.500000	1
34	0	4	10	1	4.250000	0.000000	0.500000	1
34	0	4	16	1	4.250000	0.000000	0.500000	1
34	0	4	18	1	4.250000	0.000000	0.500000	1
33	0	5	4	1	4.125000	0.000000	0.625000	1
33	0	5	9	1	4.125000	0.000000	0.625000	1
33	0	5	10	1	4.125000	0.000000	0.625000	1
33	0	5	16	1	4.125000	0.000000	0.625000	1
33	0	5	18	1	4.125000	0.000000	0.625000	1
33	0	3	4	1	4.125000	0.000000	0.375000	1
33	0	3	9	1	4.125000	0.000000	0.375000	1
33	0	3	10	1	4.125000	0.000000	0.375000	1
33	0	3	16	1	4.125000	0.000000	0.375000	1
33	0	3	18	1	4.125000	0.000000	0.375000	1
30	0	4	4	1	3.750000	0.000000	0.500000	1
30	0	4	9	1	3.750000	0.000000	0.500000	1
30	0	4	10	1	3.750000	0.000000	0.500000	1
30	0	4	16	1	3.750000	0.000000	0.500000	1
30	0	4	18	1	3.750000	0.000000	0.500000	1
31	0	5	4	1	3.875000	0.000000	0.625000	1
31	0	5	9	1	3.875000	0.000000	0.625000	1
31	0	5	10	1	3.875000	0.000000	0.625000	1
31	0	5	16	1	3.875000	0.000000	0.625000	1
31	0	5	18	1	3.875000	0.000000	0.625000	1
31	0	3	4	1	3.875000	0.000000	0.375000	1
31	0	3	9	1	3.875000	0.000000	0.375000	1
31	0	3	10	1	3.875000	0.000000	0.375000	1
31	0	3	16	1	3.875000	0.000000	0.375000	1
31	0	3	18	1	3.875000	0.000000	0.375000	1
